seed_id,seed_title,rank,recommended_id,recommended_title,similarity_label,similarity_score_10,reason,seed_genres,recommended_genres,seed_tags,recommended_tags
101348,Vinland Saga,1,136430,Vinland Saga Season 2,2,10,Direct sequel continuing Thorfinn’s arc with the same historical Viking setting.,Action|Adventure|Drama,Action|Adventure|Drama,Vikings|Revenge|Foreign|War|Historical|Male Protagonist|Philosophy|Coming of Age|Seinen|Tragedy|Primarily Male Cast|Anti-Hero|Military|Politics|Swordplay|Primarily Adult Cast|Medieval|Gore|Travel|Heterosexual|Survival|Ships|Conspiracy|Slavery|Time Skip|Orphan|Religion|Pirates|Language Barrier|Snowscape|Spearplay|Archery|CGI|Nudity|Achronological Order,Rehabilitation|Seinen|Slavery|Vikings|Tragedy|Philosophy|Historical|Male Protagonist|Coming of Age|War|Agriculture|Medieval|Foreign|Primarily Adult Cast|Rural|Primarily Male Cast|Time Skip|Class Struggle|Religion|Swordplay|Gore|Politics|Travel|Pregnancy|Mythology|Yandere
101348,Vinland Saga,2,33,Berserk,2,9,Dark medieval saga of revenge and anti‑heroism with brutal war and philosophical themes.,Action|Adventure|Drama,Action|Adventure|Drama|Fantasy|Horror|Supernatural,Vikings|Revenge|Foreign|War|Historical|Male Protagonist|Philosophy|Coming of Age|Seinen|Tragedy|Primarily Male Cast|Anti-Hero|Military|Politics|Swordplay|Primarily Adult Cast|Medieval|Gore|Travel|Heterosexual|Survival|Ships|Conspiracy|Slavery|Time Skip|Orphan|Religion|Pirates|Language Barrier|Snowscape|Spearplay|Archery|CGI|Nudity|Achronological Order,Tragedy|Seinen|Swordplay|War|Male Protagonist|Cosmic Horror|Medieval|Gore|Military|Anti-Hero|Found Family|Primarily Adult Cast|Philosophy|Demons|Revenge|Politics|Love Triangle|Rape|Heterosexual|Torture|Survival|Primarily Male Cast|Travel|Tsundere|Tomboy|Tanned Skin|Coming of Age|Nudity|Archery|Curses|Fugitive|Class Struggle|Female Protagonist|Skeleton|Rural
101348,Vinland Saga,3,101347,Dororo,2,8,"Feudal‑Japan tale of a cursed swordsman seeking vengeance, sharing anti‑heroic tone and tragic war backdrop.",Action|Adventure|Drama,Action|Adventure|Drama|Supernatural,Vikings|Revenge|Foreign|War|Historical|Male Protagonist|Philosophy|Coming of Age|Seinen|Tragedy|Primarily Male Cast|Anti-Hero|Military|Politics|Swordplay|Primarily Adult Cast|Medieval|Gore|Travel|Heterosexual|Survival|Ships|Conspiracy|Slavery|Time Skip|Orphan|Religion|Pirates|Language Barrier|Snowscape|Spearplay|Archery|CGI|Nudity|Achronological Order,Demons|Revenge|Disability|Swordplay|Tragedy|Samurai|Estranged Family|Curses|Youkai|Anti-Hero|Orphan|War|Male Protagonist|Parenthood|Historical|Travel|Rural|Urban Fantasy|Gore|Female Protagonist|Philosophy|Crossdressing|Tomboy|Body Horror|Episodic|Kuudere|Shounen|Primarily Male Cast|Primarily Adult Cast|Ghost|Cannibalism|Prostitution|Heterosexual|Nun|Body Image|Martial Arts
101348,Vinland Saga,4,20935,The Heroic Legend of Arslan,2,8,Historical war drama about a young prince’s coming‑of‑age and political intrigue in a medieval setting.,Action|Adventure|Drama,Action|Adventure|Drama|Fantasy,Vikings|Revenge|Foreign|War|Historical|Male Protagonist|Philosophy|Coming of Age|Seinen|Tragedy|Primarily Male Cast|Anti-Hero|Military|Politics|Swordplay|Primarily Adult Cast|Medieval|Gore|Travel|Heterosexual|Survival|Ships|Conspiracy|Slavery|Time Skip|Orphan|Religion|Pirates|Language Barrier|Snowscape|Spearplay|Archery|CGI|Nudity|Achronological Order,Military|War|Politics|Royal Affairs|Swordplay|Historical|Shounen|Male Protagonist|Slavery|Foreign|Ensemble Cast|Spearplay|Orphan|Found Family|Primarily Male Cast|Desert|Tomboy|Crossdressing|Primarily Adult Cast|Magic|Archery
101348,Vinland Saga,5,164,Princess Mononoke,2,7,"Miyazaki’s epic explores war, nature, and moral philosophy in a mythic historical world.",Action|Adventure|Drama,Action|Adventure|Drama|Fantasy,Vikings|Revenge|Foreign|War|Historical|Male Protagonist|Philosophy|Coming of Age|Seinen|Tragedy|Primarily Male Cast|Anti-Hero|Military|Politics|Swordplay|Primarily Adult Cast|Medieval|Gore|Travel|Heterosexual|Survival|Ships|Conspiracy|Slavery|Time Skip|Orphan|Religion|Pirates|Language Barrier|Snowscape|Spearplay|Archery|CGI|Nudity|Achronological Order,Environmental|Mythology|Animals|Philosophy|War|Eco-Horror|Gods|Rural|Youkai|Demons|Revenge|Wilderness|Female Protagonist|Curses|Historical|Male Protagonist|Guns|Primarily Adult Cast|Urban Fantasy|Travel|Samurai|Archery|Disability|Body Horror|Tomboy|Outdoor Activities|Gore|Indigenous Cultures|Swordplay|Kaiju|Slavery
101348,Vinland Saga,6,16498,Attack on Titan,2,7,"Massive conflict‑driven story with anti‑heroic protagonists, existential questions, and brutal warfare.",Action|Adventure|Drama,Action|Drama|Fantasy|Mystery,Vikings|Revenge|Foreign|War|Historical|Male Protagonist|Philosophy|Coming of Age|Seinen|Tragedy|Primarily Male Cast|Anti-Hero|Military|Politics|Swordplay|Primarily Adult Cast|Medieval|Gore|Travel|Heterosexual|Survival|Ships|Conspiracy|Slavery|Time Skip|Orphan|Religion|Pirates|Language Barrier|Snowscape|Spearplay|Archery|CGI|Nudity|Achronological Order,Kaiju|Revenge|Military|Tragedy|Primarily Teen Cast|Post-Apocalyptic|Male Protagonist|Super Power|Henshin|Gore|Memory Manipulation|Dystopian|Swordplay|Ensemble Cast|Steampunk|Survival|Vore|Orphan|Cannibalism|Espionage|Shounen|Time Skip|Amnesia|Coming of Age|Kuudere|Suicide|Rural|Medieval|Adoption|Primarily Male Cast
101348,Vinland Saga,7,5114,Fullmetal Alchemist: Brotherhood,1,6,"Seinen series examining war, sacrifice, and philosophy in a quasi‑historical fantasy world.",Action|Adventure|Drama,Action|Adventure|Drama|Fantasy,Vikings|Revenge|Foreign|War|Historical|Male Protagonist|Philosophy|Coming of Age|Seinen|Tragedy|Primarily Male Cast|Anti-Hero|Military|Politics|Swordplay|Primarily Adult Cast|Medieval|Gore|Travel|Heterosexual|Survival|Ships|Conspiracy|Slavery|Time Skip|Orphan|Religion|Pirates|Language Barrier|Snowscape|Spearplay|Archery|CGI|Nudity|Achronological Order,Alchemy|Conspiracy|Military|War|Tragedy|Shounen|Politics|Male Protagonist|Philosophy|Ensemble Cast|Coming of Age|Fugitive|Super Power|Foreign|Gods|Steampunk|Cyborg|Revenge|Disability|Necromancy|Travel|Lost Civilization|Anachronism|Religion|Chimera|Dissociative Identities|Primarily Male Cast|Gore|Orphan|Body Horror|Slapstick|Urban Fantasy|Kuudere|Tomboy|Shapeshifting|Guns|Demons|Chibi|Swordplay|Adoption|Trains|Cannibalism|Heterosexual|Desert|Tanned Skin|Vore|Tsundere|Crossdressing|Snowscape|Cultivation
101348,Vinland Saga,8,101972,The Founder of Diabolism,1,5,Chinese historical fantasy featuring a tragic anti‑hero’s quest for revenge and power.,Action|Adventure|Drama,Action|Adventure|Drama|Fantasy|Mystery|Supernatural,Vikings|Revenge|Foreign|War|Historical|Male Protagonist|Philosophy|Coming of Age|Seinen|Tragedy|Primarily Male Cast|Anti-Hero|Military|Politics|Swordplay|Primarily Adult Cast|Medieval|Gore|Travel|Heterosexual|Survival|Ships|Conspiracy|Slavery|Time Skip|Orphan|Religion|Pirates|Language Barrier|Snowscape|Spearplay|Archery|CGI|Nudity|Achronological Order,Cultivation|Male Protagonist|Tragedy|Wuxia|Reincarnation|Demons|Primarily Male Cast|Necromancy|Anti-Hero|Revenge|Historical|Magic|War|Time Skip|Swordplay|Politics|Zombie|Foreign|Kuudere|Ensemble Cast|Found Family|Achronological Order|Boys' Love|Adoption|Gore|CGI|Torture|Archery|Slavery|Crime|Suicide
101348,Vinland Saga,9,113717,Ranking of Kings,1,5,"Medieval‑style coming‑of‑age story with a disabled prince, political scheming, and tragedy.",Action|Adventure|Drama,Action|Adventure|Drama|Fantasy,Vikings|Revenge|Foreign|War|Historical|Male Protagonist|Philosophy|Coming of Age|Seinen|Tragedy|Primarily Male Cast|Anti-Hero|Military|Politics|Swordplay|Primarily Adult Cast|Medieval|Gore|Travel|Heterosexual|Survival|Ships|Conspiracy|Slavery|Time Skip|Orphan|Religion|Pirates|Language Barrier|Snowscape|Spearplay|Archery|CGI|Nudity|Achronological Order,Disability|Coming of Age|Fairy Tale|Conspiracy|Male Protagonist|Language Barrier|Ensemble Cast|Medieval|Tragedy|Swordplay|Bullying|Primarily Male Cast|Seinen|Magic|War|Demons|Gods|Politics|Assassins|Heterosexual|Travel|Gore|Achronological Order|Tsundere|Amputation|Kaiju
101348,Vinland Saga,10,20770,Yona of the Dawn,1,5,Historical fantasy following a princess’s revenge and quest to reclaim her kingdom.,Action|Adventure|Drama,Action|Adventure|Comedy|Drama|Fantasy|Romance,Vikings|Revenge|Foreign|War|Historical|Male Protagonist|Philosophy|Coming of Age|Seinen|Tragedy|Primarily Male Cast|Anti-Hero|Military|Politics|Swordplay|Primarily Adult Cast|Medieval|Gore|Travel|Heterosexual|Survival|Ships|Conspiracy|Slavery|Time Skip|Orphan|Religion|Pirates|Language Barrier|Snowscape|Spearplay|Archery|CGI|Nudity|Achronological Order,Shoujo|Female Protagonist|Dragons|Royal Affairs|Ensemble Cast|Travel|Fugitive|Primarily Male Cast|Mythology|Coming of Age|Ancient China|Historical|Politics|Revenge|Reincarnation|Tragedy|Found Family|Orphan|Male Harem|Heterosexual|Archery|Primarily Adult Cast|Kingdom Management|Swordplay|Foreign|Gods|Pirates|Crossdressing|Female Harem
101348,Vinland Saga,11,155011,Berserk: The Golden Age Arc - Memorial Edition,1,5,"Condensed film retelling of Berserk’s early arc, delivering similar dark revenge themes.",Action|Adventure|Drama,Action|Adventure|Drama|Fantasy|Horror|Supernatural,Vikings|Revenge|Foreign|War|Historical|Male Protagonist|Philosophy|Coming of Age|Seinen|Tragedy|Primarily Male Cast|Anti-Hero|Military|Politics|Swordplay|Primarily Adult Cast|Medieval|Gore|Travel|Heterosexual|Survival|Ships|Conspiracy|Slavery|Time Skip|Orphan|Religion|Pirates|Language Barrier|Snowscape|Spearplay|Archery|CGI|Nudity|Achronological Order,Demons|Seinen|War|Swordplay|Gore|Tragedy|Male Protagonist|Military|Primarily Male Cast|Philosophy|Medieval|Politics|Primarily Adult Cast|CGI|Anti-Hero|Heterosexual|Rape|Travel|Class Struggle|Nudity|Tomboy
101348,Vinland Saga,12,190327,STEEL BALL RUN JoJo's Bizarre Adventure 1st STAGE,1,5,19th‑century American road‑race adventure with a disabled anti‑hero and gritty tone.,Action|Adventure|Drama,Action|Adventure|Drama|Mystery|Sports|Supernatural,Vikings|Revenge|Foreign|War|Historical|Male Protagonist|Philosophy|Coming of Age|Seinen|Tragedy|Primarily Male Cast|Anti-Hero|Military|Politics|Swordplay|Primarily Adult Cast|Medieval|Gore|Travel|Heterosexual|Survival|Ships|Conspiracy|Slavery|Time Skip|Orphan|Religion|Pirates|Language Barrier|Snowscape|Spearplay|Archery|CGI|Nudity|Achronological Order,Travel|Super Power|Seinen|Coming of Age|Cowboys|Male Protagonist|Foreign|Disability|Historical|Primarily Adult Cast|Conspiracy|Tragedy|Primarily Male Cast|Philosophy|Religion|Desert|Politics|Alternate Universe|Gore|Urban Fantasy|Indigenous Cultures|Rehabilitation|Heterosexual|Surreal Comedy|Coastal|Torture|Trains|Wilderness
101348,Vinland Saga,13,416,Porco Rosso,1,4,Interwar aviation tale with a philosophically reflective anti‑hero pilot.,Action|Adventure|Drama,Action|Adventure|Comedy|Drama|Romance,Vikings|Revenge|Foreign|War|Historical|Male Protagonist|Philosophy|Coming of Age|Seinen|Tragedy|Primarily Male Cast|Anti-Hero|Military|Politics|Swordplay|Primarily Adult Cast|Medieval|Gore|Travel|Heterosexual|Survival|Ships|Conspiracy|Slavery|Time Skip|Orphan|Religion|Pirates|Language Barrier|Snowscape|Spearplay|Archery|CGI|Nudity|Achronological Order,Aviation|Foreign|Anthropomorphism|Historical|Philosophy|Primarily Adult Cast|Coastal|Age Gap|Male Protagonist|Pirates|Fugitive|Travel|Military|Heterosexual|War|Fairy Tale|Primarily Male Cast|Guns|Boxing|Gambling
101348,Vinland Saga,14,889,Black Lagoon,0,3,"Gritty crime series featuring anti‑hero mercenaries, offering a modern counterpart to Vinland Saga’s violence.",Action|Adventure|Drama,Action|Adventure|Drama|Thriller,Vikings|Revenge|Foreign|War|Historical|Male Protagonist|Philosophy|Coming of Age|Seinen|Tragedy|Primarily Male Cast|Anti-Hero|Military|Politics|Swordplay|Primarily Adult Cast|Medieval|Gore|Travel|Heterosexual|Survival|Ships|Conspiracy|Slavery|Time Skip|Orphan|Religion|Pirates|Language Barrier|Snowscape|Spearplay|Archery|CGI|Nudity|Achronological Order,Ensemble Cast|Crime|Guns|Seinen|Primarily Adult Cast|Pirates|Anti-Hero|Travel|Gangs|Mafia|Female Protagonist|Assassins|Foreign|Tomboy|Ships|Episodic|Male Protagonist|Military|Triads|Noir|Maids|Gore|Nudity|Politics|Nun
101348,Vinland Saga,15,237,Eureka Seven,0,3,"Mecha‑drama blending environmental concerns and coming‑of‑age amid conflict, a looser thematic match.",Action|Adventure|Drama,Action|Adventure|Drama|Mecha|Romance|Sci-Fi,Vikings|Revenge|Foreign|War|Historical|Male Protagonist|Philosophy|Coming of Age|Seinen|Tragedy|Primarily Male Cast|Anti-Hero|Military|Politics|Swordplay|Primarily Adult Cast|Medieval|Gore|Travel|Heterosexual|Survival|Ships|Conspiracy|Slavery|Time Skip|Orphan|Religion|Pirates|Language Barrier|Snowscape|Spearplay|Archery|CGI|Nudity|Achronological Order,Environmental|Coming of Age|Politics|Found Family|Super Robot|Philosophy|Surfing|Female Protagonist|Male Protagonist|Tragedy|Real Robot|Cohabitation|War|Heterosexual|Military|Terrorism|Parenthood|Ensemble Cast|Kuudere|Aviation|Aliens|Anti-Hero|Primarily Adult Cast|Cult|Bullying|Guns|Ships|Clone|Tanned Skin|Unrequited Love|Football|Nudity|Suicide
104276,My Hero Academia Season 4,1,117193,My Hero Academia Season 5,2,10,Direct sequel that continues the Shigaraki war and Class 1‑A battles.,Action|Adventure|Comedy|Drama|Sci-Fi,Action|Adventure|Comedy|Sci-Fi,Superhero|Super Power|Shounen|Male Protagonist|School|Primarily Teen Cast|Crime|Ensemble Cast|Boarding School|Gangs|Urban Fantasy|Terrorism|Tragedy|Cultivation|Yakuza|Police|Drugs|Espionage|Primarily Male Cast|Delinquents|Band|Heterosexual|Bisexual|Transgender|LGBTQ+ Themes|Nudity|Philosophy|Tomboy,Superhero|Super Power|Shounen|Male Protagonist|School|Cultivation|Primarily Teen Cast|Primarily Male Cast|Urban Fantasy|Tragedy|Ensemble Cast|Urban|Crime|Anti-Hero|Boarding School|Arranged Marriage|Martial Arts|Heterosexual|Bisexual|Tomboy|LGBTQ+ Themes
104276,My Hero Academia Season 4,2,139630,My Hero Academia Season 6,2,9,"Advances the Paranormal Liberation Front conflict, the next major arc after Season 4.",Action|Adventure|Comedy|Drama|Sci-Fi,Action|Adventure,Superhero|Super Power|Shounen|Male Protagonist|School|Primarily Teen Cast|Crime|Ensemble Cast|Boarding School|Gangs|Urban Fantasy|Terrorism|Tragedy|Cultivation|Yakuza|Police|Drugs|Espionage|Primarily Male Cast|Delinquents|Band|Heterosexual|Bisexual|Transgender|LGBTQ+ Themes|Nudity|Philosophy|Tomboy,Super Power|Superhero|Shounen|Male Protagonist|Tragedy|War|Terrorism|Urban Fantasy|Urban|Assassins|Anti-Hero|Revenge|Ensemble Cast|Post-Apocalyptic|Gore|Conspiracy|Espionage|Bisexual|LGBTQ+ Themes|Yandere|CGI|School|Boarding School
104276,My Hero Academia Season 4,3,100723,My Hero Academia: Two Heroes,2,8,Movie set after Season 4 featuring the same heroes on a new high‑stakes mission.,Action|Adventure|Comedy|Drama|Sci-Fi,Action|Comedy|Drama|Sci-Fi,Superhero|Super Power|Shounen|Male Protagonist|School|Primarily Teen Cast|Crime|Ensemble Cast|Boarding School|Gangs|Urban Fantasy|Terrorism|Tragedy|Cultivation|Yakuza|Police|Drugs|Espionage|Primarily Male Cast|Delinquents|Band|Heterosexual|Bisexual|Transgender|LGBTQ+ Themes|Nudity|Philosophy|Tomboy,Super Power|Superhero|Primarily Male Cast|Shounen|Urban|Urban Fantasy|Male Protagonist|CGI|Terrorism|Crime|Primarily Teen Cast|Gangs|Cultivation
104276,My Hero Academia Season 4,4,113415,JUJUTSU KAISEN,2,8,"Urban shounen with teen protagonists wielding curses, similar power‑battle vibe.",Action|Adventure|Comedy|Drama|Sci-Fi,Action|Drama|Supernatural,Superhero|Super Power|Shounen|Male Protagonist|School|Primarily Teen Cast|Crime|Ensemble Cast|Boarding School|Gangs|Urban Fantasy|Terrorism|Tragedy|Cultivation|Yakuza|Police|Drugs|Espionage|Primarily Male Cast|Delinquents|Band|Heterosexual|Bisexual|Transgender|LGBTQ+ Themes|Nudity|Philosophy|Tomboy,Urban Fantasy|Shounen|Curses|Super Power|Youkai|Male Protagonist|Exorcism|Primarily Teen Cast|Dissociative Identities|Demons|Orphan|Urban|Body Horror|Primarily Male Cast|Magic|Martial Arts|Ensemble Cast|Shapeshifting|Gore|Anthropomorphism|School|Swordplay|Boarding School|Rotoscoping|Slapstick|Mythology|Archery|Surreal Comedy|Twins|Tragedy|Baseball
104276,My Hero Academia Season 4,5,100166,My Hero Academia Season 3,2,7,Season 3 deepens training arcs and villain development that lead into Season 4.,Action|Adventure|Comedy|Drama|Sci-Fi,Action|Adventure|Comedy|Drama,Superhero|Super Power|Shounen|Male Protagonist|School|Primarily Teen Cast|Crime|Ensemble Cast|Boarding School|Gangs|Urban Fantasy|Terrorism|Tragedy|Cultivation|Yakuza|Police|Drugs|Espionage|Primarily Male Cast|Delinquents|Band|Heterosexual|Bisexual|Transgender|LGBTQ+ Themes|Nudity|Philosophy|Tomboy,Superhero|Super Power|Shounen|Primarily Teen Cast|Boarding School|Cultivation|Urban Fantasy|School|Ensemble Cast|Male Protagonist|Heterosexual|Primarily Male Cast|Revenge|Tomboy|Police|Bar|Battle Royale|Body Horror|Bisexual|CGI|Yandere|Transgender|LGBTQ+ Themes
104276,My Hero Academia Season 4,6,21856,My Hero Academia Season 2,1,6,Earlier season that establishes the hero‑school setting and early antagonists.,Action|Adventure|Comedy|Drama|Sci-Fi,Action|Adventure|Comedy,Superhero|Super Power|Shounen|Male Protagonist|School|Primarily Teen Cast|Crime|Ensemble Cast|Boarding School|Gangs|Urban Fantasy|Terrorism|Tragedy|Cultivation|Yakuza|Police|Drugs|Espionage|Primarily Male Cast|Delinquents|Band|Heterosexual|Bisexual|Transgender|LGBTQ+ Themes|Nudity|Philosophy|Tomboy,Super Power|Superhero|Shounen|Primarily Teen Cast|School|Male Protagonist|Ensemble Cast|Urban Fantasy|Cultivation|Revenge|Primarily Male Cast|Bar|Bisexual
104276,My Hero Academia Season 4,7,21,ONE PIECE,1,6,Long‑running shounen adventure with a large ensemble cast and escalating foes.,Action|Adventure|Comedy|Drama|Sci-Fi,Action|Adventure|Comedy|Drama|Fantasy,Superhero|Super Power|Shounen|Male Protagonist|School|Primarily Teen Cast|Crime|Ensemble Cast|Boarding School|Gangs|Urban Fantasy|Terrorism|Tragedy|Cultivation|Yakuza|Police|Drugs|Espionage|Primarily Male Cast|Delinquents|Band|Heterosexual|Bisexual|Transgender|LGBTQ+ Themes|Nudity|Philosophy|Tomboy,Pirates|Travel|Shounen|Ensemble Cast|Super Power|Found Family|Male Protagonist|Conspiracy|Ships|Tragedy|Slapstick|Time Skip|Politics|War|Slavery|Dystopian|Fugitive|Gods|Crime|Lost Civilization|Swordplay|Monster Boy|Henshin|Philosophy|Anthropomorphism|Shapeshifting|Cyborg|Food|Primarily Adult Cast|Anti-Hero|Animals|Skeleton|Medicine|Samurai|Prison|Anachronism|Guns|Robots|Desert|Post-Apocalyptic|Espionage|Indigenous Cultures|Royal Affairs|Dragons|Marriage|Artificial Intelligence|Nudity|Kuudere|Drugs|Asexual|Monster Girl|Fairy|Revenge|Assassins|Battle Royale|Adoption|Demons|Mermaid|Ninja|Time Manipulation|Aromantic|Kabuki|Dinosaurs|Musical Theater|Arranged Marriage|Gender Bending|Clone|Angels|Zombie|Trains|Unrequited Love|Blackmail|Fake Relationship|Boxing
104276,My Hero Academia Season 4,8,101922,Demon Slayer: Kimetsu no Yaiba,1,6,"Dark shounen about a teen hero fighting supernatural enemies, sharing intense battles.",Action|Adventure|Comedy|Drama|Sci-Fi,Action|Adventure|Drama|Fantasy|Supernatural,Superhero|Super Power|Shounen|Male Protagonist|School|Primarily Teen Cast|Crime|Ensemble Cast|Boarding School|Gangs|Urban Fantasy|Terrorism|Tragedy|Cultivation|Yakuza|Police|Drugs|Espionage|Primarily Male Cast|Delinquents|Band|Heterosexual|Bisexual|Transgender|LGBTQ+ Themes|Nudity|Philosophy|Tomboy,Demons|Shounen|Swordplay|Male Protagonist|Vampire|Tragedy|Primarily Teen Cast|Travel|Monster Girl|Revenge|Orphan|Gore|CGI|Primarily Male Cast|Mythology|Rural|Historical|Rotoscoping|Body Horror|Super Power|Curses|Chibi|Time Skip|Animals|Food
104276,My Hero Academia Season 4,9,21175,Dragon Ball Super,1,6,Super‑powered shounen with inter‑dimensional threats and a focus on heroic growth.,Action|Adventure|Comedy|Drama|Sci-Fi,Action|Adventure|Comedy|Fantasy|Sci-Fi,Superhero|Super Power|Shounen|Male Protagonist|School|Primarily Teen Cast|Crime|Ensemble Cast|Boarding School|Gangs|Urban Fantasy|Terrorism|Tragedy|Cultivation|Yakuza|Police|Drugs|Espionage|Primarily Male Cast|Delinquents|Band|Heterosexual|Bisexual|Transgender|LGBTQ+ Themes|Nudity|Philosophy|Tomboy,Super Power|Shounen|Henshin|Aliens|Space|Gods|Male Protagonist|Martial Arts|Alternate Universe|Urban Fantasy|Primarily Male Cast|Battle Royale|Primarily Adult Cast|Time Manipulation|Anti-Hero|Tomboy|Cyborg
104276,My Hero Academia Season 4,10,21459,My Hero Academia,1,5,"Original series introducing Quirks, U.A. High, and the core cast.",Action|Adventure|Comedy|Drama|Sci-Fi,Action|Adventure|Comedy,Superhero|Super Power|Shounen|Male Protagonist|School|Primarily Teen Cast|Crime|Ensemble Cast|Boarding School|Gangs|Urban Fantasy|Terrorism|Tragedy|Cultivation|Yakuza|Police|Drugs|Espionage|Primarily Male Cast|Delinquents|Band|Heterosexual|Bisexual|Transgender|LGBTQ+ Themes|Nudity|Philosophy|Tomboy,Super Power|Superhero|Shounen|Primarily Teen Cast|Male Protagonist|School|Urban Fantasy|Crime|Ensemble Cast|Rescue|Bullying|Primarily Male Cast|Cultivation|Prison
104276,My Hero Academia Season 4,11,21637,Space Patrol Luluco,1,5,Sci‑fi teen series where a schoolgirl gains powers and fights alien crime.,Action|Adventure|Comedy|Drama|Sci-Fi,Action|Adventure|Comedy|Romance|Sci-Fi,Superhero|Super Power|Shounen|Male Protagonist|School|Primarily Teen Cast|Crime|Ensemble Cast|Boarding School|Gangs|Urban Fantasy|Terrorism|Tragedy|Cultivation|Yakuza|Police|Drugs|Espionage|Primarily Male Cast|Delinquents|Band|Heterosexual|Bisexual|Transgender|LGBTQ+ Themes|Nudity|Philosophy|Tomboy,Space|Parody|Coming of Age|Female Protagonist|Surreal Comedy|Primarily Teen Cast|Henshin|Crossover|Meta|Super Power|Aliens|Police|Autobiographical|Tokusatsu|Guns|Heterosexual|Kuudere|Work|Pirates|Monster Girl|Gyaru|Estranged Family|School|Philosophy
104276,My Hero Academia Season 4,12,918,Gintama,1,5,Parody shounen with an ensemble of heroes battling absurd threats.,Action|Adventure|Comedy|Drama|Sci-Fi,Action|Comedy|Drama|Sci-Fi,Superhero|Super Power|Shounen|Male Protagonist|School|Primarily Teen Cast|Crime|Ensemble Cast|Boarding School|Gangs|Urban Fantasy|Terrorism|Tragedy|Cultivation|Yakuza|Police|Drugs|Espionage|Primarily Male Cast|Delinquents|Band|Heterosexual|Bisexual|Transgender|LGBTQ+ Themes|Nudity|Philosophy|Tomboy,Parody|Ensemble Cast|Samurai|Found Family|Meta|Slapstick|Male Protagonist|Surreal Comedy|Anachronism|Aliens|Episodic|Swordplay|Shounen|Police|Satire|Terrorism|Historical|Tragedy|Primarily Adult Cast|Anthropomorphism|Space|Ninja|Mopeds|Sadism|Crime|Masochism|LGBTQ+ Themes|Homeless|Robots|Oiran|Gore|Mafia|Crossdressing|Ghost|Philosophy|Nekomimi|Fishing|Boxing|Yakuza|Pirates|Educational|Dissociative Identities|CGI|Kuudere|Body Swapping|Unrequited Love|Death Game|Mixed Gender Harem|Female Harem
104276,My Hero Academia Season 4,13,6,Trigun,0,3,Action western with a lone gunman; only shares combat focus.,Action|Adventure|Comedy|Drama|Sci-Fi,Action|Adventure|Comedy|Drama|Sci-Fi,Superhero|Super Power|Shounen|Male Protagonist|School|Primarily Teen Cast|Crime|Ensemble Cast|Boarding School|Gangs|Urban Fantasy|Terrorism|Tragedy|Cultivation|Yakuza|Police|Drugs|Espionage|Primarily Male Cast|Delinquents|Band|Heterosexual|Bisexual|Transgender|LGBTQ+ Themes|Nudity|Philosophy|Tomboy,Guns|Fugitive|Male Protagonist|Philosophy|Primarily Adult Cast|Cowboys|Tragedy|Post-Apocalyptic|Crime|Desert|Travel|Steampunk|Shounen|Episodic|Twins|Aliens|Space|Slapstick|Religion|Acrobatics|Rural|Body Horror
104276,My Hero Academia Season 4,14,543,Vampire Hunter D: Bloodlust,0,3,Dark fantasy vampire hunter; minimal overlap beyond action.,Action|Adventure|Comedy|Drama|Sci-Fi,Action|Adventure|Drama|Fantasy|Horror|Romance|Sci-Fi,Superhero|Super Power|Shounen|Male Protagonist|School|Primarily Teen Cast|Crime|Ensemble Cast|Boarding School|Gangs|Urban Fantasy|Terrorism|Tragedy|Cultivation|Yakuza|Police|Drugs|Espionage|Primarily Male Cast|Delinquents|Band|Heterosexual|Bisexual|Transgender|LGBTQ+ Themes|Nudity|Philosophy|Tomboy,Vampire|Male Protagonist|Primarily Adult Cast|Dystopian|Fugitive|Travel|Post-Apocalyptic|Swordplay|Guns|Primarily Male Cast|Heterosexual|Tragedy|Monster Girl|Magic|Tomboy|Gore|Steampunk|Age Gap|Time Skip|Werewolf|Nudity
104276,My Hero Academia Season 4,15,1626,Harmagedon,0,3,Cosmic‑horror mecha series; unrelated to superhero school themes.,Action|Adventure|Comedy|Drama|Sci-Fi,Action|Adventure|Comedy|Drama|Mecha|Sci-Fi,Superhero|Super Power|Shounen|Male Protagonist|School|Primarily Teen Cast|Crime|Ensemble Cast|Boarding School|Gangs|Urban Fantasy|Terrorism|Tragedy|Cultivation|Yakuza|Police|Drugs|Espionage|Primarily Male Cast|Delinquents|Band|Heterosexual|Bisexual|Transgender|LGBTQ+ Themes|Nudity|Philosophy|Tomboy,Super Power|Cosmic Horror|Male Protagonist|Aliens|Environmental|Shapeshifting|Space|Tragedy|Philosophy|Body Horror
124080,Horimiya,1,163132,Horimiya: The Missing Pieces,2,10,Direct side‑story continuation of Horimiya’s characters and setting.,Comedy|Romance|Slice of Life,Comedy|Romance|Slice of Life,School|Female Protagonist|Family Life|Male Protagonist|Heterosexual|Ensemble Cast|Coming of Age|Primarily Teen Cast|Tsundere|Slapstick|Episodic|Shounen|Love Triangle|Bullying|Sadism|Masochism|Chibi,Heterosexual|Slapstick|Achronological Order|School|Ensemble Cast|Episodic|Chibi|Shounen|Primarily Teen Cast|Female Protagonist|Male Protagonist|Family Life|Iyashikei|LGBTQ+ Themes
