seed_id,seed_title,seed_genres,seed_tags,seed_description,candidate_id,candidate_title,candidate_genres,candidate_tags,candidate_description,candidate_source
20931,Death Parade,Drama|Mystery|Psychological|Supernatural|Thriller,Death Game|Afterlife|Philosophy|Tragedy|Amnesia|Memory Manipulation|Reincarnation|Bar|Primarily Adult Cast|Episodic|Suicide|Gambling|Male Protagonist|Female Protagonist|Mythology|Kuudere|Rape|Gyaru|Ice Skating|Revenge|CGI|Bowling|Tanned Skin,"When two people die at the same time, they’re sent to a place that’s neither heaven nor hell—a lavish bar between worlds where the stakes are high and the rules are simple: if you win you live again, if you die… you’re gone for good. Decim is the bartender charged with serving the souls who enter Quindecim. He may make a mean cocktail, but his true profession is to play the role of arbiter—a judge who determines whether or not a soul is worthy...",20605,Tokyo Ghoul,Action|Drama|Horror|Mystery|Psychological|Supernatural,Gore|Urban Fantasy|Tragedy|Survival|Body Horror|Human Experimentation|Male Protagonist|Torture|Henshin|Seinen|Anti-Hero|Coming of Age|Cannibalism|Urban|Police|Detective|Crime|Primarily Adult Cast|Mythology|Military|Terrorism|College|Heterosexual|Femboy,"The suspense horror/dark fantasy story is set in Tokyo, which is haunted by mysterious ""ghouls"" who are devouring humans. People are gripped by the fear of these ghouls whose identities are masked in mystery. An ordinary college student named Kaneki encounters Rize, a girl who is an avid reader like him, at the café he frequents. Little does he realize that his fate will change overnight. (Source: Anime News Network)",popular_fallback
20931,Death Parade,Drama|Mystery|Psychological|Supernatural|Thriller,Death Game|Afterlife|Philosophy|Tragedy|Amnesia|Memory Manipulation|Reincarnation|Bar|Primarily Adult Cast|Episodic|Suicide|Gambling|Male Protagonist|Female Protagonist|Mythology|Kuudere|Rape|Gyaru|Ice Skating|Revenge|CGI|Bowling|Tanned Skin,"When two people die at the same time, they’re sent to a place that’s neither heaven nor hell—a lavish bar between worlds where the stakes are high and the rules are simple: if you win you live again, if you die… you’re gone for good. Decim is the bartender charged with serving the souls who enter Quindecim. He may make a mean cocktail, but his true profession is to play the role of arbiter—a judge who determines whether or not a soul is worthy...",20958,Attack on Titan Season 2,Action|Drama|Fantasy|Mystery,Survival|Post-Apocalyptic|Shapeshifting|Tragedy|Espionage|Military|Kaiju|Dystopian|Primarily Teen Cast|Gore|Revenge|Politics|Henshin|Medieval|Anti-Hero|Ensemble Cast|Super Power|Shounen|Male Protagonist|Cult|Dissociative Identities|Coming of Age|Steampunk|Cannibalism|Kuudere|Primarily Male Cast|CGI|Swordplay|Yuri|Primarily Adult Cast|Unrequited Love|Matriarchy|Rural|LGBTQ+ Themes|Boarding School,"Eren Jaeger swore to wipe out every last Titan, but in a battle for his life he wound up becoming the thing he hates most. With his new powers, he fights for humanity's freedom facing the monsters that threaten his home. After a bittersweet victory against the Female Titan, Eren finds no time to rest—a horde of Titans is approaching Wall Rose and the battle for humanity continues! (Source: Funimation)",popular_fallback
20931,Death Parade,Drama|Mystery|Psychological|Supernatural|Thriller,Death Game|Afterlife|Philosophy|Tragedy|Amnesia|Memory Manipulation|Reincarnation|Bar|Primarily Adult Cast|Episodic|Suicide|Gambling|Male Protagonist|Female Protagonist|Mythology|Kuudere|Rape|Gyaru|Ice Skating|Revenge|CGI|Bowling|Tanned Skin,"When two people die at the same time, they’re sent to a place that’s neither heaven nor hell—a lavish bar between worlds where the stakes are high and the rules are simple: if you win you live again, if you die… you’re gone for good. Decim is the bartender charged with serving the souls who enter Quindecim. He may make a mean cocktail, but his true profession is to play the role of arbiter—a judge who determines whether or not a soul is worthy...",5114,Fullmetal Alchemist: Brotherhood,Action|Adventure|Drama|Fantasy,Alchemy|Conspiracy|Military|War|Tragedy|Shounen|Politics|Male Protagonist|Philosophy|Ensemble Cast|Coming of Age|Fugitive|Super Power|Foreign|Gods|Steampunk|Cyborg|Revenge|Disability|Necromancy|Travel|Lost Civilization|Anachronism|Religion|Chimera|Dissociative Identities|Primarily Male Cast|Gore|Orphan|Body Horror|Slapstick|Urban Fantasy|Kuudere|Tomboy|Shapeshifting|Guns|Demons|Chibi|Swordplay|Adoption|Trains|Cannibalism|Heterosexual|Desert|Tanned Skin|Vore|Tsundere|Crossdressing|Snowscape|Cultivation,"""In order for something to be obtained, something of equal value must be lost."" Alchemy is bound by this Law of Equivalent Exchange—something the young brothers Edward and Alphonse Elric only realize after attempting human transmutation: the one forbidden act of alchemy. They pay a terrible price for their transgression—Edward loses his left leg, Alphonse his physical body. It is only by the desperate sacrifice of Edward's right arm that he is...",popular_fallback
20931,Death Parade,Drama|Mystery|Psychological|Supernatural|Thriller,Death Game|Afterlife|Philosophy|Tragedy|Amnesia|Memory Manipulation|Reincarnation|Bar|Primarily Adult Cast|Episodic|Suicide|Gambling|Male Protagonist|Female Protagonist|Mythology|Kuudere|Rape|Gyaru|Ice Skating|Revenge|CGI|Bowling|Tanned Skin,"When two people die at the same time, they’re sent to a place that’s neither heaven nor hell—a lavish bar between worlds where the stakes are high and the rules are simple: if you win you live again, if you die… you’re gone for good. Decim is the bartender charged with serving the souls who enter Quindecim. He may make a mean cocktail, but his true profession is to play the role of arbiter—a judge who determines whether or not a soul is worthy...",20,Naruto,Action|Adventure|Comedy|Drama|Fantasy|Supernatural,Ninja|Shounen|Criminal Organization|Coming of Age|Male Protagonist|Orphan|Super Power|Revenge|Martial Arts|Found Family|Philosophy|Primarily Child Cast|Shapeshifting|Necromancy|Ensemble Cast|Kaiju|Battle Royale|Bullying|Slapstick|Primarily Teen Cast|Achronological Order|Travel|Unrequited Love|Anachronism|Heterosexual|Death Game|Estranged Family|Gender Bending|LGBTQ+ Themes|School|Assassins|Love Triangle|Anthropomorphism|Gambling,"Naruto Uzumaki, a hyperactive and knuckle-headed ninja, lives in Konohagakure, the Hidden Leaf village. Moments prior to his birth, a huge demon known as the Kyuubi, the Nine-tailed Fox, attacked Konohagakure and wreaked havoc. In order to put an end to the Kyuubi's rampage, the leader of the village, the 4th Hokage, sacrificed his life and sealed the monstrous beast inside the newborn Naruto. Shunned because of the presence of the Kyuubi insi...",popular_fallback
97668,One-Punch Man Season 2,Action|Comedy|Sci-Fi|Supernatural,Superhero|Urban|Super Power|Male Protagonist|Parody|Satire|Cyborg|Primarily Male Cast|Anti-Hero|Primarily Adult Cast|Surreal Comedy|Seinen|Urban Fantasy|Ensemble Cast|Anthropomorphism|Martial Arts|Kaiju|Video Games|Tragedy,"Saitama is a hero who only became a hero for fun. After three years of “special training,” he’s become so strong that he’s practically invincible. In fact, he’s too strong—even his mightiest opponents are taken out with a single punch. Now, the great seer Madame Shibabawa’s prediction about the Earth being doomed seems to be coming true as the frequency of monster incidents escalates. Alongside Genos, his faithful disciple, Saitama begins his...",21386,One-Punch Man: Road to Hero,Action|Comedy|Sci-Fi|Supernatural,Super Power|Primarily Male Cast|Seinen|Primarily Adult Cast|Work|Male Protagonist|Yakuza|Superhero|Surreal Comedy|Urban Fantasy,"OVA bundled with the 10th volume of the One Punch Man manga. It features an original story by the series' mangaka, ONE, about the secret story of the birth of Saitama's hero suit.",thematic_overlap
97668,One-Punch Man Season 2,Action|Comedy|Sci-Fi|Supernatural,Superhero|Urban|Super Power|Male Protagonist|Parody|Satire|Cyborg|Primarily Male Cast|Anti-Hero|Primarily Adult Cast|Surreal Comedy|Seinen|Urban Fantasy|Ensemble Cast|Anthropomorphism|Martial Arts|Kaiju|Video Games|Tragedy,"Saitama is a hero who only became a hero for fun. After three years of “special training,” he’s become so strong that he’s practically invincible. In fact, he’s too strong—even his mightiest opponents are taken out with a single punch. Now, the great seer Madame Shibabawa’s prediction about the Earth being doomed seems to be coming true as the frequency of monster incidents escalates. Alongside Genos, his faithful disciple, Saitama begins his...",223,Dragon Ball,Action|Adventure|Comedy|Fantasy|Sci-Fi|Supernatural,Shounen|Martial Arts|Super Power|Travel|Coming of Age|Male Protagonist|Orphan|Battle Royale|Cultivation|Dragons|Aliens|Anachronism|Wuxia|Military|Urban Fantasy|Time Skip|Dinosaurs|Primarily Male Cast|Rural|Anthropomorphism|Demons|Revenge|Shapeshifting|Adoption|Robots|Tanned Skin|Kaiju|Desert|Dissociative Identities|Ninja,"Goku Son is a young boy who lives in the woods all alone—that is until a girl named Bulma runs into him in her search for a set of magical objects called the ""Dragon Balls."" Since the artifacts are said to grant one wish to whoever collects all seven, Bulma hopes to gather them and wish for a perfect boyfriend. Goku happens to be in possession of a dragon ball, but unfortunately for Bulma, he refuses to part ways with it, so she makes him a de...",thematic_overlap
97668,One-Punch Man Season 2,Action|Comedy|Sci-Fi|Supernatural,Superhero|Urban|Super Power|Male Protagonist|Parody|Satire|Cyborg|Primarily Male Cast|Anti-Hero|Primarily Adult Cast|Surreal Comedy|Seinen|Urban Fantasy|Ensemble Cast|Anthropomorphism|Martial Arts|Kaiju|Video Games|Tragedy,"Saitama is a hero who only became a hero for fun. After three years of “special training,” he’s become so strong that he’s practically invincible. In fact, he’s too strong—even his mightiest opponents are taken out with a single punch. Now, the great seer Madame Shibabawa’s prediction about the Earth being doomed seems to be coming true as the frequency of monster incidents escalates. Alongside Genos, his faithful disciple, Saitama begins his...",154116,Undead Unluck,Action|Comedy|Sci-Fi|Supernatural,Female Protagonist|Male Protagonist|Super Power|Shounen|Time Loop|Cosmic Horror|Tragedy|Dissociative Identities|Gore|Urban Fantasy|Foreign|Primarily Adult Cast|Memory Manipulation|Heterosexual|Nudity|Zombie|Time Manipulation|Age Gap|Suicide|Martial Arts|Body Horror|Meta|Post-Apocalyptic|Ensemble Cast|Travel|Language Barrier|Aliens|Real Robot|Tsundere,"All Fuuko wants is a passionate romance like the one in her favorite shoujo manga. Unfortunately, her Unluck ability makes that impossible. But just as Fuuko hits rock bottom, Andy sweeps her off her feet—literally! Now she's become Andy's unwilling test subject as he works to find a way to trigger a stroke of Unluck big enough to kill him for good. However, when the pair discovers a secret organization is hunting them, it puts Andy's burial p...",thematic_overlap
97668,One-Punch Man Season 2,Action|Comedy|Sci-Fi|Supernatural,Superhero|Urban|Super Power|Male Protagonist|Parody|Satire|Cyborg|Primarily Male Cast|Anti-Hero|Primarily Adult Cast|Surreal Comedy|Seinen|Urban Fantasy|Ensemble Cast|Anthropomorphism|Martial Arts|Kaiju|Video Games|Tragedy,"Saitama is a hero who only became a hero for fun. After three years of “special training,” he’s become so strong that he’s practically invincible. In fact, he’s too strong—even his mightiest opponents are taken out with a single punch. Now, the great seer Madame Shibabawa’s prediction about the Earth being doomed seems to be coming true as the frequency of monster incidents escalates. Alongside Genos, his faithful disciple, Saitama begins his...",1604,REBORN!,Action|Comedy|Sci-Fi|Slice of Life|Supernatural,Mafia|Shounen|Super Power|Male Protagonist|Primarily Male Cast|Age Regression|Primarily Teen Cast|Time Skip|Alternate Universe|Coming of Age|Ensemble Cast|Slapstick|Chibi|Urban Fantasy|Time Manipulation|Heterosexual|School|Anti-Hero|Ghost|Chuunibyou,"Nowadays, the mafia world is ruled by Italy's strongest family, the Vongola. Vongola's current head, ninth in the row, is an old man ready for retirement. But before he can hand down his position, he needs help from a professional Hitman to prepare the next generation Boss for ruling over Vongola and the mafia world itself. Sawada Tsunayoshi is just your ordinary teenage boy who attends Junior High and sucks at it. He is unpopular, has no frie...",thematic_overlap
97668,One-Punch Man Season 2,Action|Comedy|Sci-Fi|Supernatural,Superhero|Urban|Super Power|Male Protagonist|Parody|Satire|Cyborg|Primarily Male Cast|Anti-Hero|Primarily Adult Cast|Surreal Comedy|Seinen|Urban Fantasy|Ensemble Cast|Anthropomorphism|Martial Arts|Kaiju|Video Games|Tragedy,"Saitama is a hero who only became a hero for fun. After three years of “special training,” he’s become so strong that he’s practically invincible. In fact, he’s too strong—even his mightiest opponents are taken out with a single punch. Now, the great seer Madame Shibabawa’s prediction about the Earth being doomed seems to be coming true as the frequency of monster incidents escalates. Alongside Genos, his faithful disciple, Saitama begins his...",171018,DAN DA DAN,Action|Comedy|Drama|Romance|Sci-Fi|Supernatural,Urban Fantasy|Youkai|Ghost|Aliens|Super Power|Primarily Teen Cast|Surreal Comedy|Henshin|Shounen|Heterosexual|Male Protagonist|Female Protagonist|Exorcism|School|Gyaru|Demons|Tragedy|Love Triangle|CGI|Nudity|Tokusatsu|Unrequited Love|Shrine Maiden|Zombie|Achromatic|Acrobatics,"This is a story about Momo, a high school girl who comes from a family of spirit mediums, and her classmate Okarun, an occult fanatic. After Momo rescues Okarun from being bullied, they begin talking. However, an argument ensues between them since Momo believes in ghosts but denies aliens exist, and Okarun believes in aliens but denies ghosts exist. To prove to each other what they believe in is real, Momo goes to an abandoned hospital where a...",thematic_overlap
97668,One-Punch Man Season 2,Action|Comedy|Sci-Fi|Supernatural,Superhero|Urban|Super Power|Male Protagonist|Parody|Satire|Cyborg|Primarily Male Cast|Anti-Hero|Primarily Adult Cast|Surreal Comedy|Seinen|Urban Fantasy|Ensemble Cast|Anthropomorphism|Martial Arts|Kaiju|Video Games|Tragedy,"Saitama is a hero who only became a hero for fun. After three years of “special training,” he’s become so strong that he’s practically invincible. In fact, he’s too strong—even his mightiest opponents are taken out with a single punch. Now, the great seer Madame Shibabawa’s prediction about the Earth being doomed seems to be coming true as the frequency of monster incidents escalates. Alongside Genos, his faithful disciple, Saitama begins his...",185660,DAN DA DAN Season 2,Action|Comedy|Drama|Romance|Sci-Fi|Supernatural,Super Power|Youkai|Ghost|Shounen|Aliens|Surreal Comedy|Urban Fantasy|Primarily Teen Cast|Female Protagonist|Heterosexual|Male Protagonist|Henshin|Unrequited Love|Love Triangle|Cult|Exorcism|Female Harem|Tokusatsu|Super Robot|Kaiju|Suicide|Achromatic|Shrine Maiden|Body Horror,"While the mission to exorcise Jin ""Jiji"" Enjouji's family home is underway, things are not going as expected. Momo Ayase narrowly evades an attempted abduction while Ken ""Okarun"" Takakura and Jiji are ambushed by the Kitou family—the unsettling landlords of the cursed estate. The trio's efforts threaten the foundation of this enigmatic town shrouded in legends and mysteries. As Momo, Okarun, and Jiji are drawn deeper into the maze of folklore...",thematic_overlap
97668,One-Punch Man Season 2,Action|Comedy|Sci-Fi|Supernatural,Superhero|Urban|Super Power|Male Protagonist|Parody|Satire|Cyborg|Primarily Male Cast|Anti-Hero|Primarily Adult Cast|Surreal Comedy|Seinen|Urban Fantasy|Ensemble Cast|Anthropomorphism|Martial Arts|Kaiju|Video Games|Tragedy,"Saitama is a hero who only became a hero for fun. After three years of “special training,” he’s become so strong that he’s practically invincible. In fact, he’s too strong—even his mightiest opponents are taken out with a single punch. Now, the great seer Madame Shibabawa’s prediction about the Earth being doomed seems to be coming true as the frequency of monster incidents escalates. Alongside Genos, his faithful disciple, Saitama begins his...",198188,Tatsuki Fujimoto 17-26,Action|Comedy|Drama|Romance|Sci-Fi|Slice of Life|Supernatural,Episodic|Anthology|Surreal Comedy|Urban Fantasy|Female Protagonist|School|Male Protagonist|Magic|Urban|Family Life|Found Family|Aliens|Heterosexual|Dystopian|Assassins|Coastal|Monster Girl|Shapeshifting|Gender Bending|Nudity|Mermaid|Vampire|Drawing|LGBTQ+ Themes|Language Barrier|Time Skip|Disability|Transgender|Shounen|Fugitive|Henshin|Space|Modeling|Kaiju,"An anthology series adapting 8 short stories created by manga artist Tatsuki Fujimoto between ages 17 and 26. 1) A Couple Clucking Chickens Were Still Kickin' in the Schoolyard (Dir. Seishirou Nagaya, ZEXCS) 2) Sasaki Stopped a Bullet (Dir. Nobukage Kimura, Lapin Track) 3) Love is Blind (Dir. Nobuyuki Takeuchi, Lapin Track) 4) Shikaku (Dir. Naoya Ando, GRAPH77) 5) Mermaid Rhapsody (Dir. Tetsuaki Watanabe, 100Studio) 6) Woke-Up-as-a-Girl Syndro...",thematic_overlap
97668,One-Punch Man Season 2,Action|Comedy|Sci-Fi|Supernatural,Superhero|Urban|Super Power|Male Protagonist|Parody|Satire|Cyborg|Primarily Male Cast|Anti-Hero|Primarily Adult Cast|Surreal Comedy|Seinen|Urban Fantasy|Ensemble Cast|Anthropomorphism|Martial Arts|Kaiju|Video Games|Tragedy,"Saitama is a hero who only became a hero for fun. After three years of “special training,” he’s become so strong that he’s practically invincible. In fact, he’s too strong—even his mightiest opponents are taken out with a single punch. Now, the great seer Madame Shibabawa’s prediction about the Earth being doomed seems to be coming true as the frequency of monster incidents escalates. Alongside Genos, his faithful disciple, Saitama begins his...",198966,Dandadan 3rd Season,Action|Comedy|Drama|Fantasy|Sci-Fi|Supernatural,Aliens|Youkai|Primarily Teen Cast|Shounen|Male Protagonist|Female Protagonist|Urban Fantasy|Heterosexual|Super Power|Ghost|Surreal Comedy|Tokusatsu|Cult|Kaiju,The third season of Dandadan.,thematic_overlap
97668,One-Punch Man Season 2,Action|Comedy|Sci-Fi|Supernatural,Superhero|Urban|Super Power|Male Protagonist|Parody|Satire|Cyborg|Primarily Male Cast|Anti-Hero|Primarily Adult Cast|Surreal Comedy|Seinen|Urban Fantasy|Ensemble Cast|Anthropomorphism|Martial Arts|Kaiju|Video Games|Tragedy,"Saitama is a hero who only became a hero for fun. After three years of “special training,” he’s become so strong that he’s practically invincible. In fact, he’s too strong—even his mightiest opponents are taken out with a single punch. Now, the great seer Madame Shibabawa’s prediction about the Earth being doomed seems to be coming true as the frequency of monster incidents escalates. Alongside Genos, his faithful disciple, Saitama begins his...",179930,Undead Unluck: Winter Arc,Action|Comedy|Sci-Fi|Supernatural,Shounen|Tragedy|Foreign|Urban Fantasy|Snowscape|Travel|Super Power|Kaiju|Female Protagonist|Male Protagonist|Found Family,"A one-hour special that adapts the ""Winter Arc"". Billy betrays the Union and seizes the Round Table. Amidst a blizzard caused by UMA Winter, he receives a report on the Autumn battle and learns Undead and Unluck are evolving. Juiz appears, revealing to him that the artifacts are weapons meant to defeat God and that the Ark can only perform one more loop. She urges Billy to join forces once more and stake everything on Unluck to achieve their s...",thematic_overlap
97668,One-Punch Man Season 2,Action|Comedy|Sci-Fi|Supernatural,Superhero|Urban|Super Power|Male Protagonist|Parody|Satire|Cyborg|Primarily Male Cast|Anti-Hero|Primarily Adult Cast|Surreal Comedy|Seinen|Urban Fantasy|Ensemble Cast|Anthropomorphism|Martial Arts|Kaiju|Video Games|Tragedy,"Saitama is a hero who only became a hero for fun. After three years of “special training,” he’s become so strong that he’s practically invincible. In fact, he’s too strong—even his mightiest opponents are taken out with a single punch. Now, the great seer Madame Shibabawa’s prediction about the Earth being doomed seems to be coming true as the frequency of monster incidents escalates. Alongside Genos, his faithful disciple, Saitama begins his...",21311,Bungo Stray Dogs,Action|Comedy|Mystery|Supernatural,Super Power|Crime|Detective|Mafia|Urban Fantasy|Male Protagonist|Classic Literature|Yakuza|Urban|Ensemble Cast|Primarily Male Cast|Primarily Adult Cast|Orphan|Work|Seinen|Gangs|Suicide|Slapstick|Found Family|Guns|Terrorism|Gore|Shapeshifting|Kuudere|Anti-Hero|Assassins|Episodic|Homeless|Tragedy|Bar,"Stalked by a beastly white tiger, Atsushi Nakajima has no idea that the menace lives inside him—a power that catches the attention of the Armed Detective Agency. Using inhuman abilities to combat crime, this team takes Atsushi under the wing of their most eccentric member, Dazai. Together, they tear through mafia-muddled mysteries while enemies keep an eye on the tiger’s lofty bounty. (Source: Funimation)",thematic_overlap
97668,One-Punch Man Season 2,Action|Comedy|Sci-Fi|Supernatural,Superhero|Urban|Super Power|Male Protagonist|Parody|Satire|Cyborg|Primarily Male Cast|Anti-Hero|Primarily Adult Cast|Surreal Comedy|Seinen|Urban Fantasy|Ensemble Cast|Anthropomorphism|Martial Arts|Kaiju|Video Games|Tragedy,"Saitama is a hero who only became a hero for fun. After three years of “special training,” he’s become so strong that he’s practically invincible. In fact, he’s too strong—even his mightiest opponents are taken out with a single punch. Now, the great seer Madame Shibabawa’s prediction about the Earth being doomed seems to be coming true as the frequency of monster incidents escalates. Alongside Genos, his faithful disciple, Saitama begins his...",117193,My Hero Academia Season 5,Action|Adventure|Comedy|Sci-Fi,Superhero|Super Power|Shounen|Male Protagonist|School|Cultivation|Primarily Teen Cast|Primarily Male Cast|Urban Fantasy|Tragedy|Ensemble Cast|Urban|Crime|Anti-Hero|Boarding School|Arranged Marriage|Martial Arts|Heterosexual|Bisexual|Tomboy|LGBTQ+ Themes,"The rivalry between Class 1-A and Class 1-B heats up in a joint training battle. Eager to be a part of the hero course, brainwashing buff Shinso is tasked with competing on both sides. But as each team faces their own weaknesses and discovers new strengths, this showdown might just become a toss-up. (Source: Funimation)",thematic_overlap
97668,One-Punch Man Season 2,Action|Comedy|Sci-Fi|Supernatural,Superhero|Urban|Super Power|Male Protagonist|Parody|Satire|Cyborg|Primarily Male Cast|Anti-Hero|Primarily Adult Cast|Surreal Comedy|Seinen|Urban Fantasy|Ensemble Cast|Anthropomorphism|Martial Arts|Kaiju|Video Games|Tragedy,"Saitama is a hero who only became a hero for fun. After three years of “special training,” he’s become so strong that he’s practically invincible. In fact, he’s too strong—even his mightiest opponents are taken out with a single punch. Now, the great seer Madame Shibabawa’s prediction about the Earth being doomed seems to be coming true as the frequency of monster incidents escalates. Alongside Genos, his faithful disciple, Saitama begins his...",21679,Bungo Stray Dogs 2,Action|Comedy|Mystery|Supernatural,Super Power|War|Seinen|Classic Literature|Mafia|Male Protagonist|Detective|Urban Fantasy|Tragedy|Ensemble Cast|Terrorism|Anti-Hero|Guns|Urban|Primarily Male Cast|Philosophy|Orphan|Primarily Adult Cast|Kuudere|Conspiracy|Shapeshifting|Espionage|Bar|Cosmic Horror,"The second season of Bungou Stray Dogs. Despite their differences in position, three men—the youngest senior executive of the Port Mafia, Osamu Dazai, the lowest ranking member, Sakunosuke Oda, and the intelligence agent, Angou Sakaguchi—gather at the Lupin Bar at the end of the day to relax and take delight in the company of friends. However, one night, Angou disappears. A photograph taken at the bar is all that is left of the three together....",thematic_overlap
97668,One-Punch Man Season 2,Action|Comedy|Sci-Fi|Supernatural,Superhero|Urban|Super Power|Male Protagonist|Parody|Satire|Cyborg|Primarily Male Cast|Anti-Hero|Primarily Adult Cast|Surreal Comedy|Seinen|Urban Fantasy|Ensemble Cast|Anthropomorphism|Martial Arts|Kaiju|Video Games|Tragedy,"Saitama is a hero who only became a hero for fun. After three years of “special training,” he’s become so strong that he’s practically invincible. In fact, he’s too strong—even his mightiest opponents are taken out with a single punch. Now, the great seer Madame Shibabawa’s prediction about the Earth being doomed seems to be coming true as the frequency of monster incidents escalates. Alongside Genos, his faithful disciple, Saitama begins his...",103223,Bungo Stray Dogs 3,Action|Comedy|Mystery|Supernatural,Mafia|Super Power|Detective|Seinen|Urban Fantasy|Male Protagonist|Primarily Adult Cast|Terrorism|Work|Classic Literature|Philosophy|Crime|War|Primarily Male Cast|Urban|Anti-Hero|Ensemble Cast|Guns|Tragedy|Shapeshifting|Kuudere|Assassins|Suicide|Swordplay|Gods,"The third season of Bungou Stray Dogs. The White Tiger and the Black Beast – Nakajima Atsushi and Akutagawa Ryunosuke’s fight against Francis F. brings an end to the great war against the Guild. Life goes on as normal in Yokohama, thanks to the continued truce between the Armed Detective Agency and the Port Mafia, who, together, saved the city from ruin. But there are still rumors of Guild stragglers and other crime organizations making their...",thematic_overlap
97668,One-Punch Man Season 2,Action|Comedy|Sci-Fi|Supernatural,Superhero|Urban|Super Power|Male Protagonist|Parody|Satire|Cyborg|Primarily Male Cast|Anti-Hero|Primarily Adult Cast|Surreal Comedy|Seinen|Urban Fantasy|Ensemble Cast|Anthropomorphism|Martial Arts|Kaiju|Video Games|Tragedy,"Saitama is a hero who only became a hero for fun. After three years of “special training,” he’s become so strong that he’s practically invincible. In fact, he’s too strong—even his mightiest opponents are taken out with a single punch. Now, the great seer Madame Shibabawa’s prediction about the Earth being doomed seems to be coming true as the frequency of monster incidents escalates. Alongside Genos, his faithful disciple, Saitama begins his...",141249,Bungo Stray Dogs 4,Action|Comedy|Mystery|Supernatural,Crime|Fugitive|Terrorism|Super Power|Urban Fantasy|Detective|Mafia|Ensemble Cast|Male Protagonist|Urban|Espionage|Primarily Adult Cast|Military|Anti-Hero|Conspiracy|Seinen|Guns|Gore|Primarily Male Cast|Shapeshifting|Classic Literature|Tragedy|War|Gambling|Suicide|Achromatic,"The fourth season of Bungou Stray Dogs. No longer concerned with military affairs, Yukichi Fukuzawa intends to act as a lone bodyguard-for-hire, making use of his deadly swordsmanship. However, things are not going as planned for his freelance business, and that is when he crosses paths with a mouthy boy named Ranpo Edogawa. While their initial interactions are intertwined with a bizarre murder mystery, the aftermath prompts the formation of t...",thematic_overlap
97668,One-Punch Man Season 2,Action|Comedy|Sci-Fi|Supernatural,Superhero|Urban|Super Power|Male Protagonist|Parody|Satire|Cyborg|Primarily Male Cast|Anti-Hero|Primarily Adult Cast|Surreal Comedy|Seinen|Urban Fantasy|Ensemble Cast|Anthropomorphism|Martial Arts|Kaiju|Video Games|Tragedy,"Saitama is a hero who only became a hero for fun. After three years of “special training,” he’s become so strong that he’s practically invincible. In fact, he’s too strong—even his mightiest opponents are taken out with a single punch. Now, the great seer Madame Shibabawa’s prediction about the Earth being doomed seems to be coming true as the frequency of monster incidents escalates. Alongside Genos, his faithful disciple, Saitama begins his...",163263,Bungo Stray Dogs 5,Action|Comedy|Mystery|Supernatural,Crime|Urban Fantasy|Anti-Hero|Super Power|Conspiracy|Fugitive|Terrorism|Ensemble Cast|Detective|Tragedy|Vampire|Espionage|Time Manipulation|Urban|Mafia|Military|Primarily Adult Cast|Primarily Male Cast|Male Protagonist|Seinen|Classic Literature|Shapeshifting|Cute Boys Doing Cute Things|Swordplay,"The fifth season of Bungou Stray Dogs. Detective employees are caught one after another, and Kamui, the leader of Tenjin Goshui, is closing in on the Armed Detective Agency. Will the Agency survive?! (Source: Crunchyroll)",thematic_overlap
97668,One-Punch Man Season 2,Action|Comedy|Sci-Fi|Supernatural,Superhero|Urban|Super Power|Male Protagonist|Parody|Satire|Cyborg|Primarily Male Cast|Anti-Hero|Primarily Adult Cast|Surreal Comedy|Seinen|Urban Fantasy|Ensemble Cast|Anthropomorphism|Martial Arts|Kaiju|Video Games|Tragedy,"Saitama is a hero who only became a hero for fun. After three years of “special training,” he’s become so strong that he’s practically invincible. In fact, he’s too strong—even his mightiest opponents are taken out with a single punch. Now, the great seer Madame Shibabawa’s prediction about the Earth being doomed seems to be coming true as the frequency of monster incidents escalates. Alongside Genos, his faithful disciple, Saitama begins his...",140439,Mob Psycho 100 III,Action|Comedy|Drama|Psychological|Slice of Life|Supernatural,Coming of Age|Super Power|Urban Fantasy|Philosophy|Dissociative Identities|Shounen|Cult|Male Protagonist|Ghost|Satire|Surreal Comedy|School|Primarily Male Cast|Urban|School Club|Parody|Primarily Teen Cast|Unrequited Love|Slapstick|Tragedy|Aliens|Rural|Demons,The third season of Mob Psycho 100. The appearance of a divine tree and new religion turns Mob and Reigen's city upside down! (Source: Crunchyroll),thematic_overlap
